========================================================
       MARATHON 28,000,000 RUNS PERFORMANCE LOG         
========================================================
Run_Index	Scalar_ns	AVX2_ns	Speedup
3009	40656	36499	1.11x
3010	40685	35898	1.13x
3011	40665	35902	1.13x
3012	40640	36475	1.11x
3013	40587	36466	1.11x
3014	40641	36573	1.11x
3015	40675	35873	1.13x
3016	40618	35988	1.13x
3017	40661	36563	1.11x
3018	40668	36480	1.11x
3019	40615	36484	1.11x
3020	40667	36413	1.12x
3021	40644	36456	1.11x
3022	40638	35952	1.13x
3023	40613	35925	1.13x
3024	40695	36488	1.12x
3025	40622	36575	1.11x
3026	40674	36448	1.12x
3027	40571	35814	1.13x
3028	40591	35952	1.13x
3029	40666	36553	1.11x
3030	40638	36416	1.12x
3031	40656	36488	1.11x
3032	40628	35915	1.13x
3033	40636	36497	1.11x
3034	40605	35873	1.13x
3035	52831	35917	1.47x
3036	40637	36016	1.13x
3037	40717	35938	1.13x
3038	40700	35834	1.14x
3039	40649	35821	1.13x
3040	40626	36496	1.11x
3041	40704	35906	1.13x
3042	40697	36454	1.12x
3043	40657	36508	1.11x
3044	40628	36508	1.11x
3045	40575	36511	1.11x
3046	40638	35894	1.13x
3047	40634	35985	1.13x
3048	40621	35931	1.13x
3049	40637	36446	1.11x
3050	40617	36534	1.11x
3051	40614	36507	1.11x
3052	40625	36514	1.11x
3053	40673	35837	1.13x
3054	40636	35922	1.13x
3055	40635	36423	1.12x
3056	40663	35905	1.13x
3057	40652	36459	1.12x
3058	40670	36546	1.11x
3059	40598	35792	1.13x
3060	40652	36542	1.11x
3061	40610	36459	1.11x
3062	40667	35879	1.13x
3063	40683	47907	0.85x
3064	68045	43773	1.55x
3065	63060	35951	1.75x
3066	40646	36469	1.11x
3067	40575	36487	1.11x
3068	40650	36454	1.12x
3069	64353	56931	1.13x
3070	55290	35899	1.54x
3071	40613	36540	1.11x
3072	40674	36466	1.12x
3073	40627	36481	1.11x
3074	40607	36524	1.11x
3075	40676	36424	1.12x
3076	40640	35856	1.13x
3077	40606	36508	1.11x
3078	40632	36442	1.11x
3079	40593	36483	1.11x
3080	40645	35943	1.13x
3081	40635	35934	1.13x
3082	45385	41038	1.11x
3083	77717	56772	1.37x
3084	40706	35763	1.14x
3085	40671	64047	0.64x
3086	49578	35445	1.40x
3087	39825	36071	1.10x
3088	39874	56632	0.70x
3089	49370	57283	0.86x
3090	45560	51710	0.88x
3091	54391	40180	1.35x
3092	75583	69967	1.08x
3093	98876	110100	0.90x
3094	44736	39772	1.12x
3095	44755	40380	1.11x
3096	44794	39790	1.13x
3097	44670	51478	0.87x
3098	55234	35900	1.54x
3099	40609	36438	1.11x
3100	40571	35915	1.13x
3101	40703	35918	1.13x
3102	40614	36455	1.11x
3103	40625	35941	1.13x
3104	40615	36451	1.11x
3105	40637	35979	1.13x
3106	40662	36563	1.11x
3107	40596	35887	1.13x
3108	40629	36535	1.11x
3109	40592	35872	1.13x
3110	40643	36590	1.11x
3111	40704	36404	1.12x
3112	40625	36515	1.11x
3113	40630	36468	1.11x
3114	40626	36539	1.11x
3115	40642	35928	1.13x
3116	40652	36552	1.11x
3117	40646	36445	1.12x
3118	40614	36000	1.13x
3119	40636	36555	1.11x
3120	40664	36415	1.12x
3121	40704	36500	1.12x
3122	40685	36505	1.11x
3123	40648	61697	0.66x
3124	49526	56400	0.88x
3125	56529	70607	0.80x
3126	40682	35995	1.13x
3127	40630	35880	1.13x
3128	40619	35934	1.13x
3129	40641	36491	1.11x
3130	40615	35941	1.13x
3131	40593	36553	1.11x
3132	40612	35924	1.13x
3133	40593	36459	1.11x
3134	40596	36495	1.11x
3135	40647	36508	1.11x
3136	40604	35920	1.13x
3137	40541	35903	1.13x
3138	40561	36571	1.11x
3139	40608	36535	1.11x
3140	40685	35985	1.13x
3141	40532	36537	1.11x
3142	40627	36526	1.11x
3143	40677	35869	1.13x
3144	40690	35928	1.13x
3145	40619	36502	1.11x
3146	40625	36544	1.11x
3147	40651	36457	1.12x
3148	40597	36523	1.11x
3149	40633	36490	1.11x
3150	40611	35897	1.13x
3151	40678	35831	1.14x
3152	51000	85337	0.60x
3153	49557	57408	0.86x
3154	45604	40330	1.13x
3155	45741	40420	1.13x
3156	61649	77379	0.80x
3157	103066	43934	2.35x
3158	60317	40394	1.49x
3159	45496	42303	1.08x
3160	75892	73272	1.04x
3161	64544	40319	1.60x
3162	46653	52712	0.89x
3163	54376	35921	1.51x
3164	89399	35940	2.49x
3165	61597	43739	1.41x
3166	62083	71195	0.87x
3167	40680	35927	1.13x
3168	40663	36538	1.11x
3169	40605	35852	1.13x
3170	40642	35924	1.13x
3171	40627	35930	1.13x
3172	40604	36489	1.11x
3173	40666	35964	1.13x
3174	46247	36016	1.28x
3175	40659	36586	1.11x
3176	40630	36479	1.11x
3177	40593	36542	1.11x
3178	40680	35881	1.13x
3179	40596	36565	1.11x
3180	40615	36424	1.12x
3181	40580	36573	1.11x
3182	40586	36500	1.11x
3183	40646	36413	1.12x
3184	40642	35917	1.13x
3185	40609	35891	1.13x
3186	40583	36485	1.11x
3187	40613	36492	1.11x
3188	40625	35898	1.13x
3189	40652	36517	1.11x
3190	40582	35932	1.13x
3191	40662	36455	1.12x
3192	40531	36521	1.11x
3193	40690	35924	1.13x
3194	40643	36498	1.11x
3195	40552	36478	1.11x
3196	40638	36383	1.12x
3197	40617	36462	1.11x
3198	40630	36526	1.11x
3199	40573	36414	1.11x
3200	40624	36449	1.11x
3201	40544	36529	1.11x
3202	40560	35965	1.13x
3203	40592	36497	1.11x
3204	40559	36488	1.11x
3205	40575	36461	1.11x
3206	40596	35923	1.13x
3207	40618	36528	1.11x
3208	40547	36459	1.11x
3209	40539	36531	1.11x
3210	40635	35978	1.13x
3211	40592	35934	1.13x
3212	40520	54000	0.75x
3213	128438	43835	2.93x
3214	54633	35933	1.52x
3215	40636	35978	1.13x
3216	40605	35960	1.13x
3217	40633	35854	1.13x
3218	40569	36490	1.11x
3219	41197	52690	0.78x
3220	40552	35993	1.13x
3221	66870	55624	1.20x
3222	68102	36008	1.89x
3223	40679	36498	1.11x
3224	40676	36538	1.11x
3225	40692	35950	1.13x
3226	40617	36448	1.11x
3227	40589	35884	1.13x
3228	40597	35908	1.13x
3229	40644	35878	1.13x
3230	40541	35915	1.13x
3231	40651	57630	0.71x
3232	46240	55026	0.84x
3233	63978	50673	1.26x
3234	40645	36544	1.11x
3235	40642	36450	1.12x
3236	40607	35957	1.13x
3237	40624	36519	1.11x
3238	40664	36500	1.11x
3239	40661	36501	1.11x
3240	40611	36480	1.11x
3241	40572	36508	1.11x
3242	40679	36489	1.11x
3243	40644	35917	1.13x
3244	40696	36464	1.12x
3245	40643	36461	1.11x
3246	40618	36490	1.11x
3247	40642	36499	1.11x
3248	40683	35925	1.13x
3249	40635	36399	1.12x
3250	40609	36436	1.11x
3251	40638	35974	1.13x
3252	40700	36544	1.11x
3253	40619	36510	1.11x
3254	40627	36545	1.11x
3255	40650	35960	1.13x
3256	40614	54516	0.74x
3257	49416	43757	1.13x
3258	74841	55949	1.34x
3259	49558	43676	1.13x
3260	49472	43748	1.13x
3261	49525	44453	1.11x
3262	49572	43709	1.13x
3263	49406	44318	1.11x
3264	49469	44475	1.11x
3265	60976	54864	1.11x
3266	60378	55637	1.09x
3267	59661	35833	1.66x
3268	40610	36002	1.13x
3269	40618	35944	1.13x
3270	40665	36507	1.11x
3271	40657	35932	1.13x
3272	82115	35966	2.28x
3273	40623	36462	1.11x
3274	40595	35953	1.13x
3275	40583	35938	1.13x
3276	40650	35936	1.13x
3277	40611	36450	1.11x
3278	40657	36577	1.11x
3279	40618	35887	1.13x
3280	40651	35992	1.13x
3281	40619	35956	1.13x
3282	40628	36470	1.11x
3283	40645	36500	1.11x
3284	40650	36509	1.11x
3285	40671	36476	1.12x
3286	40620	35996	1.13x
3287	40645	36494	1.11x
3288	40639	35895	1.13x
3289	40636	35917	1.13x
3290	40654	36459	1.12x
3291	40636	36502	1.11x
3292	40657	36440	1.12x
3293	40595	36385	1.12x
3294	40677	35938	1.13x
3295	40598	36558	1.11x
3296	40556	35895	1.13x
3297	52842	59392	0.89x
3298	74921	54968	1.36x
3299	78317	50144	1.56x
3300	60827	41915	1.45x
3301	55691	54533	1.02x
3302	40620	35975	1.13x
3303	40629	36000	1.13x
3304	40634	35931	1.13x
3305	40680	35916	1.13x
3306	40685	36492	1.11x
3307	40594	36459	1.11x
3308	40638	35920	1.13x
3309	40575	35873	1.13x
3310	40703	35984	1.13x
3311	40670	35871	1.13x
3312	40628	36536	1.11x
3313	40626	36485	1.11x
3314	40599	35939	1.13x
3315	40630	36552	1.11x
3316	40678	36493	1.11x
3317	40582	36503	1.11x
3318	40586	36427	1.11x
3319	40699	36544	1.11x
3320	40625	36431	1.12x
3321	40677	36436	1.12x
3322	40625	36477	1.11x
3323	40612	35890	1.13x
3324	40625	36494	1.11x
3325	40649	36533	1.11x
3326	40630	35930	1.13x
3327	40638	35962	1.13x
3328	40594	36491	1.11x
3329	40607	36488	1.11x
3330	40605	36515	1.11x
3331	40621	35843	1.13x
3332	40627	36484	1.11x
3333	40655	36546	1.11x
3334	40641	36534	1.11x
3335	40678	36437	1.12x
3336	40616	36030	1.13x
3337	40637	36518	1.11x
3338	40625	36530	1.11x
3339	40637	35869	1.13x
3340	40645	36472	1.11x
3341	40583	35947	1.13x
3342	40660	36520	1.11x
3343	40683	36440	1.12x
3344	40639	36469	1.11x
3345	40627	36517	1.11x
3346	40572	36403	1.11x
3347	40630	36523	1.11x
3348	64283	43695	1.47x
3349	54409	55241	0.98x
3350	40656	35982	1.13x
3351	40658	35925	1.13x
3352	40648	36510	1.11x
3353	40633	36524	1.11x
3354	40648	35929	1.13x
3355	40627	36484	1.11x
3356	40614	36477	1.11x
3357	40634	36522	1.11x
3358	40641	35927	1.13x
3359	40595	35951	1.13x
3360	40641	35962	1.13x
3361	40654	35890	1.13x
3362	40642	35914	1.13x
3363	40652	36491	1.11x
3364	40643	36468	1.11x
3365	40621	36487	1.11x
3366	40620	36501	1.11x
3367	40639	36525	1.11x
3368	40629	36451	1.11x
3369	40627	36550	1.11x
3370	40663	36405	1.12x
3371	40617	36501	1.11x
3372	40641	36458	1.11x
3373	40577	35906	1.13x
3374	40658	36427	1.12x
3375	40661	36518	1.11x
3376	40665	36411	1.12x
3377	40666	36453	1.12x
3378	40550	35998	1.13x
3379	40575	36526	1.11x
3380	40677	35935	1.13x
3381	40639	36509	1.11x
3382	40683	36501	1.11x
3383	40607	35926	1.13x
3384	40617	36531	1.11x
3385	40590	36499	1.11x
3386	40621	36503	1.11x
3387	40625	36505	1.11x
3388	40583	36001	1.13x
3389	40618	36489	1.11x
3390	40668	36410	1.12x
3391	40696	36566	1.11x
3392	40673	36473	1.12x
3393	40667	36425	1.12x
3394	40663	36494	1.11x
3395	67116	43624	1.54x
3396	49498	56418	0.88x
3397	61667	35926	1.72x
3398	40644	36543	1.11x
3399	40659	36412	1.12x
3400	40670	35896	1.13x
3401	40583	36557	1.11x
3402	40656	35883	1.13x
3403	40625	36566	1.11x
3404	40646	36402	1.12x
3405	40617	35818	1.13x
3406	40671	36490	1.11x
3407	40645	35939	1.13x
3408	40595	35869	1.13x
3409	40665	36498	1.11x
3410	40662	36433	1.12x
3411	56742	35937	1.58x
3412	40660	35960	1.13x
3413	40653	36459	1.12x
3414	40666	35981	1.13x
3415	40708	36415	1.12x
3416	40673	36375	1.12x
3417	40681	36527	1.11x
3418	40674	35937	1.13x
3419	40693	35909	1.13x
3420	40546	36505	1.11x
3421	40648	36435	1.12x
3422	40645	35905	1.13x
3423	40623	36477	1.11x
3424	40622	35929	1.13x
3425	40631	36484	1.11x
3426	40668	36443	1.12x
3427	40682	36504	1.11x
3428	40607	36418	1.12x
3429	40607	36489	1.11x
3430	40676	35918	1.13x
3431	40667	36536	1.11x
3432	40605	35910	1.13x
3433	40605	35903	1.13x
3434	40698	35932	1.13x
3435	40568	36540	1.11x
3436	40652	35917	1.13x
3437	40578	35940	1.13x
3438	40639	35975	1.13x
3439	40634	36468	1.11x
3440	40630	36454	1.11x
3441	40628	36421	1.12x
3442	40632	35852	1.13x
3443	40579	56938	0.71x
3444	46489	45094	1.03x
3445	54841	36023	1.52x
3446	40658	36483	1.11x
3447	40599	36485	1.11x
3448	40638	36506	1.11x
3449	40626	36505	1.11x
3450	40614	36526	1.11x
3451	40618	35958	1.13x
3452	40602	36574	1.11x
3453	40645	36452	1.12x
3454	40707	36480	1.12x
3455	40625	60263	0.67x
3456	42919	51322	0.84x
3457	54982	35912	1.53x
3458	40612	36571	1.11x
3459	40716	35923	1.13x
3460	40617	36528	1.11x
3461	40687	36475	1.12x
3462	40675	35901	1.13x
3463	40660	36488	1.11x
3464	40702	35860	1.14x
3465	40619	36022	1.13x
3466	40697	36485	1.12x
3467	40638	35940	1.13x
3468	40659	36530	1.11x
3469	40630	36486	1.11x
3470	40644	35846	1.13x
3471	40686	35960	1.13x
3472	40569	36427	1.11x
3473	40651	35924	1.13x
3474	40667	36485	1.11x
3475	40711	35872	1.13x
3476	40611	36492	1.11x
3477	40638	36424	1.12x
3478	40588	36504	1.11x
3479	40681	36481	1.12x
3480	40659	36478	1.11x
3481	40574	36555	1.11x
3482	40592	36578	1.11x
3483	40691	35939	1.13x
3484	40614	35916	1.13x
3485	40611	35984	1.13x
3486	40676	36493	1.11x
3487	40690	36458	1.12x
3488	40611	35954	1.13x
3489	40685	35899	1.13x
3490	50176	35955	1.40x
3491	40631	40879	0.99x
3492	40761	35921	1.13x
3493	40694	35969	1.13x
3494	40641	36441	1.12x
3495	40704	35839	1.14x
3496	40671	35931	1.13x
3497	40662	36025	1.13x
3498	40598	35953	1.13x
3499	40578	35912	1.13x
3500	40641	35962	1.13x
3501	40683	35885	1.13x
3502	40657	35965	1.13x
3503	40644	35895	1.13x
3504	40670	36051	1.13x
3505	40603	35948	1.13x
3506	40595	35874	1.13x
3507	40675	35875	1.13x
3508	40620	35929	1.13x
3509	40661	36438	1.12x
3510	40567	36532	1.11x
3511	40649	35892	1.13x
3512	40598	36574	1.11x
3513	40667	36507	1.11x
3514	40646	35879	1.13x
3515	40645	36500	1.11x
3516	40627	36454	1.11x
3517	40666	35877	1.13x
3518	40651	35912	1.13x
3519	40646	36449	1.12x
3520	40669	36475	1.11x
3521	40632	36542	1.11x
3522	40671	36435	1.12x
3523	40669	36478	1.11x
3524	40609	36437	1.11x
3525	40649	36507	1.11x
3526	40653	36490	1.11x
3527	40595	36545	1.11x
3528	40648	35897	1.13x
3529	40642	35928	1.13x
3530	40615	35876	1.13x
3531	40651	36502	1.11x
3532	40620	36419	1.12x
3533	40639	35911	1.13x
3534	40594	35931	1.13x
3535	40646	35926	1.13x
3536	40693	36406	1.12x
3537	40644	36485	1.11x
3538	40612	36517	1.11x
3539	40612	35870	1.13x
3540	46310	35928	1.29x
3541	40681	35930	1.13x
3542	47444	40591	1.17x
3543	40688	36463	1.12x
3544	40652	36465	1.11x
3545	40712	35954	1.13x
3546	40683	35884	1.13x
3547	40657	36520	1.11x
3548	40607	36522	1.11x
3549	40616	36508	1.11x
3550	40617	36559	1.11x
3551	40674	36459	1.12x
3552	40655	35860	1.13x
3553	40637	36487	1.11x
3554	40658	36464	1.12x
3555	40614	36500	1.11x
3556	40609	36458	1.11x
3557	40669	36488	1.11x
3558	40607	36465	1.11x
3559	40704	36444	1.12x
3560	40614	36458	1.11x
3561	40696	36510	1.11x
3562	40659	36467	1.11x
3563	40626	36439	1.11x
3564	40619	35908	1.13x
3565	40618	35836	1.13x
3566	40613	36523	1.11x
3567	40586	35860	1.13x
3568	40664	36524	1.11x
3569	40643	36492	1.11x
3570	40626	36496	1.11x
3571	40673	35956	1.13x
3572	40632	35902	1.13x
3573	40659	36495	1.11x
3574	40650	36443	1.12x
3575	40648	35895	1.13x
3576	40592	35927	1.13x
3577	40644	36485	1.11x
3578	64934	42050	1.54x
3579	57145	35918	1.59x
3580	40669	36519	1.11x
3581	40669	35901	1.13x
3582	40650	36475	1.11x
3583	40672	36486	1.11x
3584	40638	36566	1.11x
3585	40684	36421	1.12x
3586	60383	41830	1.44x
3587	47445	44643	1.06x
3588	54862	35939	1.53x
3589	40675	36013	1.13x
3590	40734	36527	1.12x
3591	40608	36550	1.11x
3592	40581	36490	1.11x
3593	40594	36577	1.11x
3594	40683	36455	1.12x
3595	40628	36589	1.11x
3596	40686	36501	1.11x
3597	40608	36556	1.11x
3598	40605	36484	1.11x
3599	40609	36544	1.11x
3600	40718	35860	1.14x
3601	40696	35896	1.13x
3602	40645	36561	1.11x
3603	40621	36473	1.11x
3604	40704	36521	1.11x
3605	40631	36476	1.11x
3606	40663	36559	1.11x
3607	40639	36508	1.11x
3608	40633	36580	1.11x
3609	40623	47790	0.85x
3610	40730	35889	1.13x
3611	40652	35952	1.13x
3612	40686	35938	1.13x
3613	40601	35958	1.13x
3614	40725	36517	1.12x
3615	40630	35980	1.13x
3616	40632	35957	1.13x
3617	40644	35933	1.13x
3618	40650	36436	1.12x
3619	40707	36497	1.12x
3620	40642	36448	1.12x
3621	40626	35882	1.13x
3622	40652	36423	1.12x
3623	40665	36442	1.12x
3624	40675	36501	1.11x
3625	40633	36525	1.11x
3626	40690	36473	1.12x
3627	40669	36446	1.12x
3628	40685	36345	1.12x
3629	40639	35930	1.13x
3630	40604	36490	1.11x
3631	40626	36446	1.11x
3632	40655	36474	1.11x
3633	44560	36024	1.24x
3634	62373	41962	1.49x
3635	58185	37310	1.56x
3636	40648	35902	1.13x
3637	40609	36500	1.11x
3638	40671	35895	1.13x
3639	40655	36497	1.11x
3640	40616	35875	1.13x
3641	40661	35935	1.13x
3642	40639	36483	1.11x
3643	40675	35922	1.13x
3644	40646	35949	1.13x
3645	40637	35862	1.13x
3646	40652	36509	1.11x
3647	40651	59933	0.68x
3648	58118	51232	1.13x
3649	55270	35948	1.54x
3650	40578	36563	1.11x
3651	40689	35976	1.13x
3652	40655	35868	1.13x
3653	40620	35862	1.13x
3654	40641	36500	1.11x
3655	40643	36445	1.12x
3656	40627	35901	1.13x
3657	40632	35855	1.13x
3658	40672	36412	1.12x
3659	40658	35897	1.13x
3660	40620	36508	1.11x
3661	40656	35884	1.13x
3662	40608	35885	1.13x
3663	40733	36460	1.12x
3664	40626	36359	1.12x
3665	40610	35942	1.13x
3666	40661	36505	1.11x
3667	40604	36493	1.11x
3668	40648	36471	1.11x
3669	40566	36445	1.11x
3670	40642	36333	1.12x
3671	40625	35871	1.13x
3672	40642	35887	1.13x
3673	40641	36449	1.12x
3674	40670	36455	1.12x
3675	40631	35935	1.13x
3676	40672	36437	1.12x
3677	40646	36471	1.11x
3678	40580	35855	1.13x
3679	59032	41811	1.41x
3680	47394	41842	1.13x
3681	47385	50838	0.93x
3682	57947	35921	1.61x
3683	40640	36016	1.13x
3684	40678	36539	1.11x
3685	40618	36396	1.12x
3686	40657	36477	1.11x
3687	40633	35912	1.13x
3688	40681	36488	1.11x
3689	40659	36446	1.12x
3690	40663	36475	1.11x
3691	40660	36483	1.11x
3692	40681	36473	1.12x
3693	40667	36469	1.12x
3694	40691	36387	1.12x
3695	40672	36424	1.12x
3696	40644	36419	1.12x
3697	40598	36429	1.11x
3698	40653	35851	1.13x
3699	40643	35879	1.13x
3700	40680	35911	1.13x
3701	40650	35843	1.13x
3702	40638	36447	1.11x
3703	40589	36440	1.11x
3704	40600	35846	1.13x
3705	40585	35901	1.13x
3706	40604	35861	1.13x
3707	40660	36466	1.12x
3708	40651	36494	1.11x
3709	40722	35912	1.13x
3710	40702	36448	1.12x
3711	40615	36390	1.12x
3712	40707	99018	0.41x
3713	40679	35922	1.13x
3714	40690	35908	1.13x
3715	40636	36495	1.11x
3716	40635	36371	1.12x
3717	40655	36417	1.12x
3718	40657	35926	1.13x
3719	40618	36606	1.11x
3720	40602	35935	1.13x
3721	40656	36476	1.11x
3722	40682	36487	1.11x
3723	40622	36546	1.11x
3724	40698	36437	1.12x
3725	40610	36475	1.11x
3726	40636	36531	1.11x
3727	40584	41274	0.98x
3728	46498	51159	0.91x
3729	59131	35924	1.65x
3730	40723	36429	1.12x
3731	40676	35900	1.13x
3732	40650	36433	1.12x
3733	40637	35871	1.13x
3734	40606	35913	1.13x
3735	40621	36506	1.11x
3736	40620	36492	1.11x
3737	40667	36428	1.12x
3738	40784	35900	1.14x
3739	40681	35893	1.13x
3740	40674	35894	1.13x
3741	40626	36458	1.11x
3742	40585	36468	1.11x
3743	40612	36462	1.11x
3744	40615	36455	1.11x
3745	40660	36472	1.11x
3746	40687	36476	1.12x
3747	40630	36438	1.12x
3748	40632	36497	1.11x
3749	40618	36417	1.12x
3750	40708	36427	1.12x
3751	40669	35891	1.13x
3752	40673	35929	1.13x
3753	40644	36451	1.12x
3754	40667	36418	1.12x
3755	40673	35908	1.13x
3756	40671	35944	1.13x
3757	40592	35863	1.13x
3758	40667	36413	1.12x
3759	40695	35928	1.13x
3760	40646	35852	1.13x
3761	40651	35846	1.13x
3762	40665	35910	1.13x
3763	40619	35908	1.13x
3764	40634	35858	1.13x
3765	40646	35931	1.13x
3766	40720	35860	1.14x
3767	40664	35832	1.13x
3768	40639	36431	1.12x
3769	40606	35870	1.13x
3770	40663	36459	1.12x
3771	40606	36479	1.11x
3772	40590	35928	1.13x
3773	40602	35895	1.13x
3774	40628	55954	0.73x
3775	47451	41823	1.13x
3776	58632	60282	0.97x
3777	54516	35938	1.52x
3778	40713	36543	1.11x
3779	40707	36431	1.12x
3780	40645	35918	1.13x
3781	40684	36500	1.11x
3782	40627	36513	1.11x
3783	40645	36454	1.11x
3784	40658	45281	0.90x
3785	40709	35936	1.13x
3786	40641	35886	1.13x
3787	40640	35888	1.13x
3788	40640	35853	1.13x
3789	40670	35933	1.13x
3790	40650	35863	1.13x
3791	40669	36489	1.11x
3792	40655	36509	1.11x
3793	40637	35839	1.13x
3794	40631	36476	1.11x
3795	40628	36469	1.11x
3796	40682	36556	1.11x
3797	40598	36435	1.11x
3798	40611	35844	1.13x
3799	40658	36426	1.12x
3800	40651	36415	1.12x
3801	40578	36479	1.11x
3802	40607	36504	1.11x
3803	40611	36428	1.11x
3804	40658	36533	1.11x
3805	40592	36368	1.12x
3806	40660	46840	0.87x
3807	40723	36033	1.13x
3808	40726	35951	1.13x
3809	40626	35923	1.13x
3810	40654	36396	1.12x
3811	40637	36481	1.11x
3812	40604	36472	1.11x
3813	40654	36466	1.11x
3814	40599	36475	1.11x
3815	40639	35878	1.13x
3816	40618	35895	1.13x
3817	40610	35886	1.13x
3818	40608	36522	1.11x
3819	40639	35868	1.13x
3820	40651	36482	1.11x
3821	40635	35875	1.13x
3822	40646	36497	1.11x
3823	59709	51053	1.17x
3824	104578	46055	2.27x
3825	65474	57262	1.14x
3826	40684	36023	1.13x
3827	40640	36006	1.13x
3828	40646	35964	1.13x
3829	40692	35878	1.13x
3830	40603	35972	1.13x
3831	40653	36566	1.11x
3832	40706	36494	1.12x
3833	40627	35966	1.13x
3834	40637	35945	1.13x
3835	40644	35950	1.13x
3836	40656	57209	0.71x
3837	47418	55378	0.86x
3838	56325	37266	1.51x
3839	42124	37826	1.11x
3840	54375	35928	1.51x
3841	40610	36499	1.11x
3842	40635	36460	1.11x
3843	40634	36430	1.12x
3844	40590	35841	1.13x
3845	40652	35828	1.13x
3846	40674	36509	1.11x
3847	40636	35857	1.13x
3848	40643	35903	1.13x
3849	40650	36465	1.11x
3850	40640	35940	1.13x
3851	40667	36440	1.12x
3852	40601	35872	1.13x
3853	40659	36426	1.12x
3854	40644	35838	1.13x
3855	40619	35910	1.13x
3856	40671	35863	1.13x
3857	40580	36460	1.11x
3858	40633	35852	1.13x
3859	40572	36529	1.11x
3860	40641	36483	1.11x
3861	40637	36564	1.11x
3862	40588	36485	1.11x
3863	40695	36531	1.11x
3864	40622	36511	1.11x
3865	40638	36549	1.11x
3866	40572	35897	1.13x
3867	40598	36498	1.11x
3868	40629	35909	1.13x
3869	40569	68507	0.59x
3870	46610	35407	1.32x
3871	39896	36031	1.11x
3872	39920	36026	1.11x
3873	39842	40788	0.98x
3874	40713	35905	1.13x
3875	40614	35964	1.13x
3876	40606	35896	1.13x
3877	40631	36535	1.11x
3878	40663	36449	1.12x
3879	40608	60403	0.67x
3880	78691	71078	1.11x
3881	42211	49844	0.85x
3882	40679	36536	1.11x
3883	40619	36008	1.13x
3884	40562	35984	1.13x
3885	40582	36513	1.11x
3886	40672	36462	1.12x
3887	40622	36465	1.11x
3888	40542	35978	1.13x
3889	40624	36628	1.11x
3890	40645	35909	1.13x
3891	40663	35898	1.13x
3892	40575	35853	1.13x
3893	40590	35857	1.13x
3894	40647	35941	1.13x
3895	40615	36526	1.11x
3896	40628	36438	1.11x
3897	40635	35910	1.13x
3898	40623	35852	1.13x
3899	40601	35907	1.13x
3900	40644	36526	1.11x
3901	40654	35922	1.13x
3902	40665	36403	1.12x
3903	40611	36477	1.11x
3904	40628	36489	1.11x
3905	40619	36560	1.11x
3906	40629	36456	1.11x
3907	40671	36541	1.11x
3908	40678	35867	1.13x
3909	40654	36505	1.11x
3910	40648	36469	1.11x
3911	40661	35951	1.13x
3912	40648	35904	1.13x
3913	40619	36533	1.11x
3914	40640	36402	1.12x
3915	40681	58156	0.70x
3916	59300	53911	1.10x
3917	40698	35890	1.13x
3918	40645	35975	1.13x
3919	40627	35930	1.13x
3920	40637	35857	1.13x
3921	40618	35924	1.13x
3922	40691	41833	0.97x
3923	60707	49828	1.22x
3924	40671	36460	1.12x
3925	40645	35921	1.13x
3926	40612	36538	1.11x
3927	40670	36432	1.12x
3928	40643	35903	1.13x
3929	40644	36522	1.11x
3930	40611	36507	1.11x
3931	40658	35930	1.13x
3932	40632	35946	1.13x
3933	40646	36470	1.11x
3934	64665	68030	0.95x
3935	42223	37299	1.13x
3936	54358	35938	1.51x
3937	40661	36470	1.11x
3938	40542	36483	1.11x
3939	40679	35883	1.13x
3940	40628	35930	1.13x
3941	40644	35869	1.13x
3942	40560	36505	1.11x
3943	40638	36470	1.11x
3944	40599	35925	1.13x
3945	40677	35846	1.13x
3946	40652	36496	1.11x
3947	40663	35865	1.13x
3948	40671	35878	1.13x
3949	40629	35798	1.13x
3950	40614	35913	1.13x
3951	40588	35885	1.13x
3952	40663	36452	1.12x
3953	40620	35955	1.13x
3954	40663	35940	1.13x
3955	40679	36511	1.11x
3956	40660	35960	1.13x
3957	40642	35951	1.13x
3958	40648	35884	1.13x
3959	40660	36467	1.11x
3960	40645	36555	1.11x
3961	40639	35858	1.13x
3962	40641	69822	0.58x
3963	56982	35947	1.59x
3964	40720	36492	1.12x
3965	40694	35898	1.13x
3966	40670	36490	1.11x
3967	40707	35856	1.14x
3968	40615	35922	1.13x
3969	40661	36600	1.11x
3970	40663	36433	1.12x
